graph_id,n,d,alpha,lam_min,hoffman,theta,theta_over_alpha,theta_over_hoff,alpha_over_hoff,theta_minus_alpha,c_log,group
3e75169909e1ea51,52,6,12,-2.665968,15.997097612176736,15.183554234467387,1.2652961862056156,0.9491443137103762,0.750136074112956,3.183554234467387,0.772769,SG_52_1_C13:C4
ef33527a51ca956a,53,12,9,-4.868188,15.295890939797445,12.86328920051991,1.4292543556133233,0.8409637105251386,0.5883933165725868,3.86328920051991,0.820045,SG_53_1_C53
ab5b7440e9e88125,54,6,12,-2.532089,16.025712577541096,15.01441645263755,1.2512013710531291,0.9368954035578545,0.74879665674381,3.0144164526375494,0.744148,SG_54_2_C54
a2d63abdba5f7793,54,11,10,-5.0,16.875,13.114685031198224,1.3114685031198223,0.7771665203673022,0.5925925925925926,3.114685031198224,0.84951,SG_54_8_((C3xC3):C3):C2
03b7a38e621d1d61,54,11,10,-5.0,16.875,12.63514651878055,1.263514651878055,0.7487494233351437,0.5925925925925926,2.63514651878055,0.84951,SG_54_13_C3x((C3xC3):C2)
9dc3321c7471c31a,54,17,9,-5.908327,13.927235192687796,11.6078033582852,1.2897559286983555,0.8334607118848423,0.6462158407955415,2.6078033582851994,1.000042,SG_54_10_C2x((C3xC3):C3)
04abf703d266b7f2,54,14,9,-4.0,12.0,12.000002483093304,1.3333336092325894,1.000000206924442,0.75,3.0000024830933043,0.884154,SG_54_12_C3xC3xS3
499cc9647ece86fc,54,11,9,-4.0,14.4,13.282721377493992,1.4758579308326658,0.9224112067704161,0.625,4.282721377493992,0.764559,SG_54_5_(C3xC3):C6
799fe92938452a6c,54,14,9,-5.0,14.210526315789474,11.739130513002554,1.3043478347780615,0.8260869620261055,0.6333333333333333,2.7391305130025536,0.884154,SG_54_15_C6xC3xC3
a4d0cf8ee51822fd,54,14,9,-4.464102,13.0556854592766,11.884573004908816,1.3205081116565351,0.9102986619874746,0.6893548429971658,2.884573004908816,0.884154,SG_54_14_(C3xC3xC3):C2
