graph_id,source,n,d,alpha,lam_min,hoffman,theta,theta_over_alpha,alpha_over_theta,theta_over_hoff,alpha_over_hoff,c_log
4374f0ae35d4be25,random_regular_switch,35,10.914286,8,-5.628131,11.90784786769672,9.199550286002793,1.1499437857503492,0.8696077255180701,0.7725619598281129,0.6718258487079078,1.048539
1422b9ea501f697d,random_regular_switch,35,10.914286,8,-5.748837,12.075125113101548,9.25847906389467,1.1573098829868338,0.8640728077247194,0.766739804115917,0.6625190153367417,1.048539
611c401008051b43,random,35,6,11,-4.199594,14.410945180759155,12.23319388759796,1.1121085352361781,0.899192811057448,0.8488821332781953,0.7633087116788637,1.052437
48c7865d5b14d03d,random_regular_switch,35,8.857143,9,-4.916994,12.494052440454164,10.102742811730895,1.1225269790812105,0.8908471855335727,0.8086041626509818,0.7203427425083584,1.053277
0606a02d3a7393ca,alpha_targeted,35,11.885714,8,-5.916043,11.63152069764799,8.981878547100365,1.1227348183875456,0.8906822729842694,0.7722015702483848,0.6877862497908532,1.103807
6c3fc8a861df28f9,alpha_targeted,35,10.971429,8,-5.22473,11.290673918427203,8.937627463646322,1.1172034329557903,0.8950921295992579,0.7915937992912419,0.7085493795851652,1.103807
b2de393ea2a470b1,alpha_targeted,35,10.914286,8,-5.057554,11.08290528830742,9.021270143543173,1.1276587679428967,0.8867930870827396,0.8139806223067435,0.7218323888809266,1.103807
4e030411aa488450,alpha_targeted,35,11.885714,8,-6.178392,11.970906282325846,9.059244947684984,1.132405618460623,0.8830758022548374,0.7567718545303698,0.6682869125632874,1.103807
21b9141e3c83d8c8,alpha_targeted,35,9.885714,9,-4.934475,11.653469803927603,9.598808852807135,1.0665343169785706,0.937616337402946,0.8236867657709999,0.7723021684894832,1.116757
36f64e06d3c7c839,cayley_tabu_gap,36,10,6,-3.732051,9.783959876059301,8.853244161881378,1.4755406936468962,0.6777176693978083,0.9048733104011063,0.6132486310253173,0.723824
d3ac0d03a4bc2366,circulant,36,6,8,-2.532089,10.683808385027396,10.00961329893245,1.2512016623665563,0.7992316746994831,0.936895621692375,0.7487966567438102,0.744148
ed52be2121658d5e,cayley_tabu_gap,36,11,6,-5.0,11.25,8.690163082848676,1.4483605138081126,0.690435834494509,0.7724589406976601,0.5333333333333333,0.764559
8af43bf8deadf7fc,cayley_tabu_gap,36,11,6,-4.0,9.6,8.764065591926077,1.460677598654346,0.6846137716640915,0.9129234991589663,0.625,0.764559
2e4f747eb3c8f0f9,circulant_fast,36,5,9,-3.0,13.5,10.392306721423175,1.1547007468247972,0.8660252474503076,0.7698004978831982,0.6666666666666666,0.776669
68b157c8554fb24c,cayley_tabu_gap,36,5,9,-2.75877,12.800446462519188,11.189032824193465,1.2432258693548295,0.8043590667228867,0.8741127004402478,0.7031004759367399,0.776669
565e966621d90584,circulant_fast,36,7,8,-4.064178,13.223793760367919,9.782486301783534,1.2228107877229417,0.8177880094287939,0.7397639799179204,0.6049701125841984,0.799397
dc80384b96bcbee8,cayley_tabu_gap,36,7,8,-3.0,10.8,10.000001569669188,1.2500001962086484,0.7999998744264847,0.9259260712656654,0.7407407407407407,0.799397
5e1b058c60476ea6,cayley_tabu_gap,36,8,8,-3.0,9.818181818181818,9.333333216980844,1.1666666521226055,0.85714286782829,0.9506172720999008,0.8148148148148148,0.85493
d22ca467af24fc60,cayley_tabu_gap,36,8,8,-4.0,12.0,9.600005812100978,1.2000007265126222,0.8333328288109845,0.8000004843417482,0.6666666666666666,0.85493
bd1e40cfa07cd84f,cayley_tabu_gap,36,11,7,-5.0,11.25,8.746969421728306,1.249567060246901,0.8002771774428904,0.7775083930425161,0.6222222222222222,0.891986
b98a1fd94afb9b08,random,36,5.944444,11,-3.996988,14.47392769975191,12.175192819676452,1.1068357108796774,0.9034764510852583,0.8411809891716635,0.7599872148172017,1.023203
b66096698c20860d,regularity,36,5.944444,11,-3.746009,13.916410718879707,11.59118929872772,1.0537444817025199,0.9489966660459415,0.8329151483724554,0.7904336989046208,1.023203
6bb5c49905f002f8,srg_catalog,36,14,7,-4.0,8.0,7.9999959392942035,1.1428565627563148,0.875000444139922,0.9999994924117754,0.875,1.031513
ba68b9185b222e4e,srg_catalog,36,14,7,-4.0,8.0,7.999995992555757,1.1428565703651081,0.8750004383144336,0.9999994990694696,0.875,1.031513
041a5cbd7666d579,srg_catalog,36,14,7,-4.0,8.0,7.999996005979373,1.1428565722827675,0.8750004368462242,0.9999995007474216,0.875,1.031513
7c1d7be07ef345bb,srg_catalog,36,14,7,-4.0,8.0,7.999995921286923,1.1428565601838463,0.8750004461094703,0.9999994901608654,0.875,1.031513
4469a7e18405a48c,srg_catalog,36,14,7,-4.0,8.0,7.999995718942989,1.1428565312775698,0.8750004682408612,0.9999994648678736,0.875,1.031513
f0f58681461d9aa1,srg_catalog,36,14,7,-4.0,8.0,7.9999959374484,1.1428565624926286,0.8750004443418069,0.99999949218105,0.875,1.031513
c9cb0931b9daac8d,srg_catalog,36,14,7,-4.0,8.0,7.999995769240382,1.1428565384629117,0.875000462739578,0.9999994711550477,0.875,1.031513
1f5650e269c471d1,srg_catalog,36,14,7,-4.0,8.0,7.999995901628584,1.142856557375512,0.8750004482596032,0.999999487703573,0.875,1.031513
61ba0e9596e83718,srg_catalog,36,14,7,-4.0,8.0,7.999995941866711,1.142856563123816,0.8750004438585537,0.9999994927333389,0.875,1.031513
cf4883add84c00fc,cayley_tabu_gap,36,10,9,-3.557837,9.447091892312912,8.999974586406175,0.9999971762673527,1.0000028237406207,0.9526714346591086,0.9526741247561369,1.085736
a3947d1973383075,cayley,37,6,9,-2.637982,11.29955283537289,11.2995577534668,1.2555064170518666,0.7964913491626452,1.0000004352467733,0.7964916958329349,0.81454
a57bc2b5d69bb0ab,circulant_fast,37,8,8,-3.822931,11.963907004109219,10.462197610507527,1.3077747013134409,0.7646577036516056,0.8744800178498627,0.6686778823382911,0.831824
5f43b7b7578035c7,circulant_fast,37,8,8,-3.804509,11.924835924984258,10.423860629918948,1.3029825787398686,0.7674699695272311,0.8741303188985142,0.6708687692078715,0.831824
0dc3b8078f65d5ac,cayley_tabu,37,6,10,-2.811462,11.80554305290087,11.22926731150601,1.122926731150601,0.8905300517473257,0.951186003150168,0.847059720606651,0.905044
a53ea24ff858e27b,cayley,37,12,7,-4.344712,9.835250936204933,9.835243041650502,1.405034720235786,0.7117261841274534,0.9999991973204871,0.7117256128394266,0.913624
46957f45fe0a32c7,cayley_tabu_gap,37,12,7,-4.52176,10.126349735137175,9.017893471681392,1.2882704959544846,0.776234496668416,0.8905374303230336,0.6912658739911846,0.913624
66cd8e58125f56f0,regularity,37,4.918919,12,-3.300971,14.858584117305709,12.51690589496447,1.0430754912470392,0.9587033809072241,0.8424023309452547,0.807613962761342,1.00757
d26c8244b2694096,random,37,9.945946,9,-5.127829,12.586739088250955,10.225356307151273,1.136150700794586,0.880164928209465,0.812391218683169,0.7150382586702713,1.056392
beac5c7bb4db9fd5,circulant,38,6,8,-2.285142,10.480857902013025,10.480861136717584,1.310107642089698,0.7632960589443947,1.0000003086297504,0.7632962945202669,0.704982
53b800f55171b4e0,circulant_fast,38,7,8,-3.285142,12.1374499253389,10.480853202878297,1.3101066503597871,0.763296636747379,0.8635136101363279,0.6591170344026466,0.757324
e158d52355f6198d,cayley_tabu,38,12,6,-4.556502,10.457950356905098,8.649265241951834,1.4415442069919724,0.6937005435904532,0.827051663736476,0.5737261887113821,0.762498
06e11382e92a44bc,circulant_fast,38,8,8,-4.04409,12.759404820123397,10.75353874553659,1.3441923431920737,0.7439411517739233,0.8427931315868847,0.6269884930198987,0.809934
9dcdf9a86e8ce661,blowup,38,12,8,-4.570285,10.480859562765517,10.480857511627505,1.3101071889534381,0.7632963229511295,0.9999998042967756,0.763296173571578,1.016664
6c83c1aaadc2c8f8,random,38,9.947368,9,-5.141981,12.94921855144314,10.412378942722885,1.156930993635876,0.8643557874245459,0.8040932278158566,0.6950226350915195,1.028592
3fe094eb80008b08,regularity,38,5.947368,12,-3.728745,14.643515428147644,12.555018980435968,1.0462515817029974,0.9557930592298719,0.8573773860546364,0.8194753547316718,1.057473
e369f25c5446f75b,circulant,39,6,9,-3.197832,13.559222216713676,10.816636302223724,1.2018484780248582,0.8320516423529695,0.7977327998128592,0.6637548862431221,0.772769
f2185c3aca5cd3e8,circulant_fast,39,6,9,-2.302776,10.816655056092085,10.81665765154266,1.2018508501714065,0.8320500000955868,1.0000002399494632,0.8320501997455377,0.772769
be4e2a9ba827324b,circulant_fast,39,6,10,-2.714198,12.147270695478804,11.624603984623164,1.1624603984623163,0.8602443587091514,0.9569724982707287,0.8232301930771976,0.858632
5c1883e3af276ddf,sat_circulant,39,6,10,-2.842444,12.536728081059941,11.642787397676077,1.1642787397676078,0.858900850667085,0.9286942591716256,0.7976562892121476,0.858632
d85a4619da3aaf82,cayley_tabu_gap,39,12,7,-3.667372,9.129004404822965,8.465564054737326,1.2093662935339038,0.826879337837247,0.927326100342866,0.7667867918107055,0.866771
52564535904acd14,cayley_tabu_gap,39,12,7,-5.58702,12.38946564000041,9.571202700414771,1.3673146714878244,0.7313605425676183,0.7725274825020181,0.5649961187510721,0.866771
1cbdd0cbc6a20c05,cayley_tabu_gap,39,12,7,-3.605551,9.010671202830327,8.954402988108653,1.2792004268726647,0.781738325748341,0.9937553803201697,0.7768566672148953,0.866771
2cb7d150bc27eb6d,random,39,10,9,-5.338761,13.574217565551741,10.656183749797357,1.1840204166441508,0.8445800308361939,0.7850311591321708,0.6630216405872218,1.002218
00a05119d91ff36e,regularity,39,5.948718,12,-3.705416,14.968843813437848,12.572647913496382,1.047720659458032,0.954452879183735,0.8399211101534542,0.8016651218731634,1.030358
ef57ee48ab76f7e7,blowup,39,18,9,-9.593495,13.559221294729067,10.816661114224598,1.2018512349138442,0.8320497337357114,0.7977346839548525,0.6637549313763769,1.437132
36a71791a7ba7166,cayley_tabu_gap,40,7,8,-3.854102,14.203301203544981,10.612142596762475,1.3265178245953093,0.7538534209331695,0.7471602865194329,0.5632493379780815,0.719458
e62bcb7cc970bc3f,circulant,40,4,10,-2.0,13.333333333333334,11.715623170787424,1.1715623170787424,0.8535610828568401,0.8786717378090567,0.75,0.721348
529dc29793a1702d,circulant_fast,40,8,8,-4.236068,13.847807972299599,10.31450187617531,1.2893127345219138,0.7756070138955131,0.7448472636830232,0.5777087619934335,0.769437
ff7cba2d4a1a2a88,circulant_fast,40,8,8,-4.236068,13.847807972299599,10.552476063220581,1.3190595079025726,0.7581159106233903,0.7620322353060629,0.5777087619934335,0.769437
1d084aa86de18879,cayley_tabu_gap,40,6,10,-2.520147,11.831471921787266,11.15074366988345,1.115074366988345,0.896801172733309,0.9424646184004987,0.8452033750412178,0.837166
6a22d3c520644a5c,cayley_tabu_gap,40,6,10,-2.793604,12.70743599552584,11.65557883444492,1.165557883444492,0.8579582483237723,0.9172250671613639,0.7869408119404181,0.837166
726d1243c73e5fdf,cayley_tabu_gap,40,6,10,-2.689994,12.382029262620895,11.471199182269357,1.1471199182269358,0.8717484406910709,0.9264393532729591,0.8076220616105463,0.837166
0452eb8aa0aa13ea,regularity,40,4,14,-3.172133,17.69143433341239,13.999999586772264,0.9999999704837331,1.0000000295162677,0.7913433881577138,0.791343411515217,1.009887
178637a432853a35,alpha_targeted,40,10.9,9,-5.61219,13.595265073863612,10.587919586038076,1.1764355095597863,0.850025345098766,0.7787946412602837,0.6619951836983424,1.032155
deb7401cf481453d,random_regular_switch,40,11,9,-5.520839,13.366970043107374,10.593441062191628,1.1770490069101809,0.8495822978730985,0.7925087755885333,0.6733014266491018,1.032155
8f1640ff5a8c90e1,random,40,4,15,-3.1599,17.65331918043548,16.13465572998199,1.0756437153321328,0.9296758636210916,0.9139729228859936,0.8496985664103294,1.082021
7fb73f3d620600f9,random_regular_switch,40,9.95,10,-5.208033,13.743295056819049,11.07984970604424,1.107984970604424,0.9025393182494919,0.8062003806391917,0.7276275419145769,1.085736
0b5c3c362fe7bed0,random_regular_switch,40,9.95,10,-5.211097,13.748601436954068,11.051667282771339,1.1051667282771338,0.9048408483658567,0.803839382023702,0.7273467083802124,1.085736
9cb97df466c4aa33,alpha_targeted,40,11.0,9,-5.495998,13.326863885410267,10.574733862044301,1.1749704291160334,0.8510852488026707,0.7934900478439724,0.6753276747917303,1.08656
6c38de03d3911a7a,alpha_targeted,40,11.85,9,-5.866398,13.245125786855773,10.315187714940905,1.1461319683267672,0.8724998757864642,0.7787912233478004,0.6794952456345442,1.08656
821be46a8b9d2dc2,alpha_targeted,40,11.85,9,-6.14921,13.665510875199525,10.359164654963358,1.1510182949959287,0.8687959212703367,0.7580517661994914,0.6585922825858931,1.08656
26846810914a77b8,alpha_targeted,40,11.9,9,-5.817002,13.1331519858721,10.30863434888482,1.1454038165427578,0.8730545381089798,0.7849322356106335,0.6852886504078907,1.140373
0862605820b72c27,alpha_targeted,40,10.9,10,-5.252148,13.006686169542279,10.560476171235155,1.0560476171235156,0.9469269981630382,0.8119267301124397,0.7688353412737037,1.146839
03a364de57c35ecc,srg_catalog,40,12,10,-4.0,10.0,9.999998558923508,0.9999998558923509,1.00000014410767,0.9999998558923509,1.0,1.207289
0530dd276443942d,cayley_tabu,41,14,6,-5.988703,12.283779642931309,9.1434708664362,1.5239118110727,0.6562059515084984,0.7443532147450889,0.48844900954021064,0.77633
fca9e6e8dd723896,sat_circulant_optimal,41,12,7,-4.529586,11.235189193486152,10.116613697099575,1.4452305281570823,0.6919311352183878,0.9004399946344388,0.6230424676834463,0.82449
a571ef2cf0845e7c,circulant_fast,41,8,9,-3.686291,12.932925510754439,11.557864867825096,1.2842072075361217,0.7786905369567257,0.8936775254921321,0.6958982321916264,0.844504
083e951a3cd5cd87,circulant_fast,41,8,9,-4.524013,14.810311439312622,12.119385027675285,1.3465983364083651,0.7426119377714301,0.8183072366395674,0.6076847226932933,0.844504
aa76e3f2367639bf,circulant_fast,41,8,9,-4.090703,13.871718046502341,11.503265377493532,1.2781405974992814,0.7823865402261133,0.8292603222564779,0.6488021144770376,0.844504
9bea1abd1843d8ef,circulant_fast,42,8,8,-3.493959,12.767252606347386,10.808801481739872,1.351100185217484,0.7401375641429817,0.8466035579468485,0.6266030951735622,0.732797
cd0b919562b47f7e,cayley_tabu_gap,42,8,8,-2.71871,10.65294424422342,9.682196894180404,1.2102746117725505,0.82625876001432,0.908875205972339,0.7509661006944645,0.732797
191fdafa570a832d,cayley_tabu_gap,42,14,6,-6.542877,13.37694004593417,9.511617187061503,1.5852695311769172,0.630807556906485,0.7110458112543081,0.4485330710459198,0.757846
c53e42c17ad8537c,circulant_fast,42,4,12,-2.24698,15.107005304963359,13.516592033438954,1.1263826694532462,0.8877977503732429,0.8947234584605673,0.7943334736274593,0.824397
09ba5432e23e5a01,circulant_fast,42,4,12,-2.24698,15.107005304963359,12.65949413732468,1.0549578447770567,0.9479051745535189,0.8379883293722975,0.7943334736274593,0.824397
054233c67e47fd26,cayley_tabu_gap,42,13,8,-4.58687,10.954111789079011,9.514771500048747,1.1893464375060934,0.840797910907163,0.8686027387026256,0.730319368109408,0.965395
170c0442bd4fe501,blowup,42,16,8,-6.987918,12.767252606347386,10.808844760650944,1.351105595081368,0.7401346006118616,0.8466069477843027,0.6266030951735622,1.099196
3b20d20057446988,sat_circulant_optimal,43,10,8,-5.395913,15.070509881421128,11.155833166258734,1.3944791457823418,0.7171136284286074,0.7402425832991627,0.5308380448270282,0.80799
2f97e3628bc32199,cayley,43,14,7,-4.503308,10.465277019655078,10.465277199777034,1.4950395999681478,0.6688786036311716,1.0000000172113892,0.6688786151435016,0.863592
54d02a992e887c27,circulant_fast,43,8,10,-3.860601,13.996410721514028,12.376883110673335,1.2376883110673336,0.807957860681127,0.8842897909282341,0.7144688877005372,0.894695
e19f552573612abb,circulant_fast,43,8,10,-4.704551,15.923088741979155,12.398714361208736,1.2398714361208736,0.8065352349181074,0.7786626427899718,0.6280188575245642,0.894695
42655b55e6be2f7f,circulant_fast,43,8,10,-5.184435,16.90862786308249,12.682187687889868,1.2682187687889868,0.7885074914597684,0.7500423920015158,0.5914140450055995,0.894695
8057567cbb859e13,cayley_tabu,43,8,10,-3.994972,14.321316965141726,12.085068388849647,1.2085068388849647,0.8274673901909031,0.843851750384749,0.6982598055988937,0.894695
c038cd4ee2ffec18,sat_circulant,43,8,10,-4.091348,14.549904940292844,12.333620413889129,1.2333620413889128,0.8107919381675478,0.8476770442488466,0.6872897136466605,0.894695
35e47dda9e0bf30b,cayley_tabu_gap,43,6,12,-2.753133,13.524839506037438,13.068975104993859,1.0890812587494882,0.918205131128807,0.9662942838737507,0.8872563696333139,0.934511
a00aa668435bb667,circulant_fast,44,8,8,-3.707599,13.934057358814561,11.34186113290484,1.417732641613105,0.7053516090750325,0.8139668756085664,0.5741328454442791,0.699489
ebbd2da2ca64d7a4,circulant_fast,44,4,12,-2.203616,15.629449662906278,13.807149224636065,1.1505957687196722,0.8691149639049621,0.8834059754135093,0.7677813524349401,0.786925
92da23a91efbe341,circulant_fast,44,7,10,-3.944078,15.85692572732029,12.840324220156184,1.2840324220156183,0.7787965341484473,0.8097612640029758,0.6306392658931833,0.817566
6c188bcffef07410,cayley_tabu,45,16,6,-6.542201,13.059906838733273,9.699923135988342,1.616653855998057,0.6185616025903332,0.7427252932019516,0.4594213476473743,0.769437
271eb595659eedf9,circulant_fast,45,8,10,-3.956295,14.890338102229828,12.879560330503047,1.2879560330503046,0.7764240194066797,0.8649609056609892,0.6715764230029472,0.85493
8e8ee4fbc3b9c2d7,circulant_fast,45,8,10,-4.411474,15.994581304364011,12.740046431685947,1.2740046431685947,0.7849264956467397,0.7965226590964224,0.6252117395077774,0.85493
55ab08a34805400d,circulant_fast,45,8,10,-3.740323,14.336448409468803,12.547388304931072,1.2547388304931073,0.7969786027957739,0.8752089741169014,0.6975228253460106,0.85493
1a4dccb4ba2c92c4,cayley_tabu,45,10,9,-4.063159,13.001499520840232,11.317810172098358,1.2575344635664842,0.7952068344623394,0.8705003722037545,0.6922278453784358,0.868589
81131bc47edd303c,cayley_tabu_gap,45,12,9,-5.365272,13.903452822391724,10.520137058446021,1.1689041176051136,0.8555021621866048,0.7566564358389579,0.6473212168926384,0.965831
8fd1009809fd77ee,cayley_tabu,46,16,6,-6.382815,13.117630199776032,9.872511518346023,1.6454185863910038,0.6077480880979718,0.7526139529771608,0.4573996909977263,0.75271
05783f527a95fd7a,circulant_fast,46,8,10,-4.078642,15.532998825530221,13.173313419436102,1.3173313419436101,0.759110459274874,0.8480856509036934,0.6437906879619331,0.836345
65c174cb884315dd,circulant_fast,46,8,10,-4.415294,16.3591393002856,13.173311930245745,1.3173311930245746,0.7591105450892828,0.8052570302409346,0.611279103163173,0.836345
3718a08fe178a8ce,circulant_fast,46,8,10,-4.420425,16.371384232021047,13.141434929808158,1.3141434929808158,0.7609519092407044,0.8027076234705077,0.6108218986419514,0.836345
b490348ed63c6043,cayley_tabu_gap,46,10,9,-4.16922,13.535263056117415,11.644410612230951,1.2938234013589947,0.7729030089806916,0.8603017587432945,0.6649298179640734,0.849707
f1829f22e28cbcf3,sat_circulant_optimal,47,12,8,-6.040118,15.736346403055677,11.785957698548296,1.473244712318537,0.6787738599286997,0.7489640477321791,0.508377217626994,0.821984
907af7d4a282dfb7,cayley_tabu,47,10,9,-4.263347,14.048407361890588,12.028285472850092,1.3364761636500102,0.7482363151684874,0.8562027824933007,0.6406420150097932,0.831628
35f0420323433736,circulant_fast,47,6,12,-2.84139,15.104562744093405,14.156593382139631,1.1797161151783027,0.8476615578391584,0.9372395362901534,0.7944619254001619,0.854978
e199c8b5670a04db,circulant_fast,47,6,12,-2.791878,14.924941633630493,14.639482969058585,1.2199569140882154,0.8197010799741159,0.9808737165223694,0.8040232447516111,0.854978
fe617bf1267ee1bf,circulant_fast,47,8,11,-4.087924,15.894576107526817,13.558855717032472,1.232623247002952,0.811277900551883,0.8530492178782753,0.692059978547713,0.900405
5a0f54dfe475babb,circulant_fast,48,4,12,-2.0,16.0,14.058832655543505,1.1715693879619586,0.8535559312791385,0.878677040971469,0.75,0.721348
0c963ff3b1a1976b,cayley_tabu_gap,48,10,8,-4.0,13.714285714285714,11.41289092600973,1.4266113657512163,0.7009617503456704,0.8321899633548762,0.5833333333333334,0.723824
9ce0ff4de8aab95d,cayley_tabu_gap,48,10,8,-3.732051,13.045279834745733,11.460710496893686,1.4325888121117107,0.6980370023453888,0.8785331278496923,0.6132486310253175,0.723824
5fa6b3cbde971ea1,cayley_tabu_gap,48,7,10,-3.372281,15.60596825327042,12.799997739982464,1.2799997739982465,0.7812501379405478,0.8201988836738835,0.6407804910089048,0.749435
b64f2da15a4be407,cayley_tabu_gap,48,7,10,-3.0,14.4,12.668732443920433,1.2668732443920434,0.7893449517752563,0.8797730863833634,0.6944444444444444,0.749435
48e36e53a8ffaa55,cayley_tabu,48,11,8,-5.0,15.0,11.412890667242939,1.4266113334053674,0.7009617662387188,0.760859377816196,0.5333333333333333,0.764559
582f3b3d00d33eae,circulant_fast,48,5,12,-3.0,18.0,13.856390048958538,1.1546991707465448,0.8660264295101836,0.7697994471643632,0.6666666666666666,0.776669
e8018aa7b533f99a,cayley_tabu_gap,48,5,12,-3.0,18.0,15.000002663026375,1.2500002219188646,0.7999998579719518,0.8333334812792431,0.6666666666666666,0.776669
f0d40c9149be08da,circulant_fast,48,8,10,-4.078116,16.206962079185196,12.750845063327613,1.2750845063327614,0.7842617450321587,0.7867510888856637,0.6170187818754216,0.801497
65e63e2a14326115,cayley_tabu_gap,48,9,10,-5.0,17.142857142857142,12.57144665484551,1.2571446654845508,0.7954534012317208,0.7333343881993214,0.5833333333333334,0.853349
97bc21ae2a5e3ee1,cayley_tabu_gap,48,13,9,-4.0,11.294117647058824,10.483530662021003,1.1648367402245559,0.8584894049677907,0.9282292773664429,0.796875,0.950311
28ea7fdfaa32e076,cayley_tabu_gap,48,12,10,-5.0,14.117647058823529,12.000027797214095,1.2000027797214095,0.833331402975715,0.8500019689693318,0.7083333333333334,1.006074
823ed5cb003bdb6a,cayley_tabu_gap,48,9,12,-3.0,12.0,11.999997154982488,0.9999997629152073,1.0000002370848489,0.9999997629152073,1.0,1.024019
49118ac41e0a66d0,sat_circulant_optimal,49,12,8,-5.340893,15.091711655218678,11.791448423725079,1.4739310529656349,0.6784577867383565,0.7813194880149744,0.5300922905741854,0.788434
e530b63799fca1a1,circulant_fast,49,4,14,-2.24698,17.62483952245725,14.76940986711086,1.0549578476507757,0.9479051719714128,0.8379883316549886,0.7943334736274593,0.824397
f971dec7a6ccab33,cayley_tabu,49,16,7,-5.939001,13.264553340418736,10.697952669319047,1.528278952759864,0.6543308066856094,0.8065068151764343,0.5277222549718379,0.824397
38359c9ad56d8d86,circulant_fast,49,8,11,-4.080684,16.551506189550192,13.785857820603036,1.2532598018730032,0.7979191533196028,0.8329065441371584,0.6645920844922778,0.863654
bbbb9a1d22d95df2,sat_circulant,49,14,8,-6.678941,15.826154201997092,11.764427001522495,1.470553375190312,0.680016119694115,0.7433534926658272,0.5054923576436836,0.86611
a742ebdd7db28c55,cayley_tabu_gap,49,14,8,-5.290742,13.438900276619735,10.977219128411619,1.3721523910514524,0.7287820263416371,0.816824211986243,0.5952868043762453,0.86611
483dff1748437d74,circulant_fast,49,6,13,-2.756306,15.42419760113454,15.424151860432426,1.1864732200332635,0.842834025341056,0.9999970344841723,0.8428315259034138,0.888421
b08f649ff6f3218f,cayley_tabu_gap,49,6,14,-2.692021,15.175875552992796,15.175849750434875,1.0839892678882053,0.9225183584595532,0.9999982997647924,0.9225167899613604,0.956761
30f85de18b277cb6,circulant_fast,50,6,12,-2.618034,15.189276347714573,14.54953970791927,1.2124616423266057,0.8247683597487581,0.9578823490237203,0.7900310538365811,0.803679
38d9d07bba86d4be,circulant_fast,50,6,12,-2.767301,15.781943610696153,14.549527702449494,1.212460641870791,0.8247690403022315,0.9219097508743224,0.7603626204738841,0.803679
33b2a14ace3bb2cd,cayley_tabu_gap,50,8,11,-4.77943,18.699699438863863,13.510932758531752,1.2282666144119774,0.8141554840507831,0.7225213861166013,0.5882447488508044,0.846381
252fde5c3b6c57b2,circulant_fast,50,7,12,-3.618034,17.037212350233574,14.549542376422519,1.2124618647018766,0.8247682084795984,0.8539860909946955,0.7043405783361903,0.863349
5f5a0438c7405429,cayley_tabu_gap,50,10,10,-4.472136,15.450849826176317,12.676610958911613,1.2676610958911614,0.7888543738080117,0.8204474900426072,0.6472135909999159,0.868589
214fd6d3b2d8c9cd,cayley_tabu_gap,50,12,10,-5.11614,14.945367355022801,12.202102924484445,1.2202102924484444,0.8195308679075507,0.8164471728681593,0.6691036601813086,0.965831
acf336baeb08bb6d,cayley_tabu_gap,50,12,10,-4.0,12.5,11.803398185802445,1.1803398185802445,0.8472136449677994,0.9442718548641956,0.8,0.965831
e6505a669b3a36bf,alpha_targeted,50,12.88,11,-5.961651,15.820405016524294,12.705841615772918,1.1550765105248109,0.8657435164581855,0.8031299832401106,0.695304575863297,1.115032
d3e99cc445b29b07,random_regular_switch,50,12.92,11,-6.156661,16.136631562515053,12.751180736707902,1.1591982487916275,0.8626652093741696,0.7902008970898574,0.6816788223356784,1.115032
758d67db5d1516e9,random_regular_switch,50,12.96,11,-5.933784,15.703005813975645,12.704427039356325,1.1549479126687567,0.8658399128054908,0.8090442804300186,0.7005028292233084,1.115032
eb0ed21e310b8a8b,random_regular_switch,50,12.92,11,-6.700696,17.07558182441642,12.720891274050942,1.1564446612773585,0.864719284445002,0.7449755683206826,0.6441947403672693,1.115032
866badf49c153dbf,blowup,50,12,12,-5.236068,15.189276347714573,14.549518074042652,1.2124598395035544,0.8247695861080672,0.9578809247375251,0.7900310538365811,1.158997
d3b245282592d91b,alpha_targeted,50,13.0,11,-6.568905,16.78403824843546,12.83565205316137,1.1668774593783064,0.8569880170046168,0.7647535034876279,0.6553845884511955,1.167083
36dec9e86abc848f,alpha_targeted,50,12.96,11,-6.297473,16.35072524832308,12.722681066783315,1.156607369707574,0.8645976380496614,0.7781111157799037,0.6727530328434913,1.167083
a281ac166fde78c6,circulant_fast,51,8,9,-2.561553,12.369317561536642,12.369315155503319,1.3743683506114799,0.7276069763648755,0.9999998054837455,0.7276068348334918,0.678915
aa3f3d9265738096,circulant_fast,51,6,12,-3.481844,18.727796407534232,15.081704583633423,1.2568087153027852,0.795666029224729,0.8053112205751031,0.6407587811651121,0.787921
1f1c53612956b7c7,circulant_fast,51,6,12,-2.721167,15.912952589945819,14.008915311875246,1.1674096093229371,0.8565973690930729,0.8803467007578726,0.7541026677589604,0.787921
76ff054b5ba1652d,sat_circulant,51,4,15,-2.24776,18.348297629870547,16.613063346091934,1.107537556406129,0.9029039188927555,0.9054280501230971,0.8175145347315705,0.848644
7da6241ff43cfc76,blowup,51,24,9,-7.684658,12.369316342313052,12.36931583935829,1.3743684265953655,0.7276069361381036,0.9999999593385157,0.7276069065525256,1.332669
3e75169909e1ea51,circulant_fast,52,6,12,-2.665968,15.997097612176736,15.183554234467387,1.2652961862056156,0.7903287869686948,0.9491443137103762,0.750136074112956,0.772769
75a7bef5257dadf1,circulant_fast,52,6,12,-3.197832,18.078962955618238,14.422197921246829,1.201849826770569,0.8320507086039612,0.7977336950494149,0.663754886243122,0.772769
5569476f70d8ea0a,circulant_fast,52,6,12,-2.302776,14.422206741456112,14.422205482164937,1.201850456847078,0.8320502723969415,0.9999999126838772,0.8320501997455378,0.772769
a8c17568c0bce04b,sat_circulant,52,13,9,-5.982376,16.388019708386345,13.39121706220617,1.4879130069117967,0.6720823027654869,0.8171345470956077,0.5491816680812492,0.87721
